total_cost,total_distance,total_fuel_consumed,route
2482100.9893243117,134.21682924037165,12.330746862256428,"['D2', 'R26', 'R11', 'R14', 'R17', 'R2', 'R5', 'R7', 'R1', 'R13', 'R6', 'R28', 'R12', 'R3', 'R10', 'R23', 'R20', 'R70', 'R24', 'R8']"
2481012.8651840785,122.14801668232852,11.190736114904944,"['D2', 'R17', 'R14', 'R2', 'R26', 'R11', 'R5', 'R3', 'R10', 'R12', 'R28', 'R7', 'R1', 'R6', 'R20', 'R13', 'R23', 'R70', 'R8', 'R24']"
2480472.558134519,116.15525881232853,10.6166003782886,"['D2', 'R17', 'R14', 'R2', 'R5', 'R26', 'R11', 'R1', 'R7', 'R6', 'R28', 'R13', 'R20', 'R10', 'R12', 'R3', 'R23', 'R70', 'R8', 'R24']"
2480735.2832965236,119.0692468558524,10.195260689608912,"['D2', 'R8', 'R17', 'R14', 'R2', 'R11', 'R5', 'R26', 'R6', 'R28', 'R7', 'R1', 'R13', 'R20', 'R23', 'R10', 'R3', 'R12', 'R70', 'R24']"
2481836.8903872585,131.28760411777554,12.051305792223266,"['D2', 'R14', 'R17', 'R2', 'R5', 'R11', 'R26', 'R10', 'R3', 'R12', 'R6', 'R28', 'R13', 'R20', 'R1', 'R7', 'R23', 'R70', 'R24', 'R8']"
