total_cost,total_distance,total_fuel_consumed,route
2480911.963092865,121.02887192618854,11.110883269509134,"['D1', 'R13', 'R20', 'R1', 'R7', 'R6', 'R28', 'R5', 'R26', 'R11', 'R2', 'R17', 'R14', 'R12', 'R3', 'R10', 'R23', 'R24', 'R8', 'R70']"
2481567.0065216077,128.2942160781648,12.023268889582472,"['D1', 'R13', 'R6', 'R28', 'R7', 'R1', 'R14', 'R17', 'R2', 'R26', 'R5', 'R11', 'R10', 'R12', 'R3', 'R23', 'R20', 'R24', 'R70', 'R8']"
2482628.125814704,140.06350726157808,13.008761045245688,"['D1', 'R6', 'R13', 'R1', 'R3', 'R10', 'R12', 'R17', 'R14', 'R2', 'R26', 'R11', 'R5', 'R7', 'R28', 'R23', 'R20', 'R24', 'R70', 'R8']"
2481682.259164327,129.57252844195855,11.83112303863714,"['D1', 'R20', 'R12', 'R3', 'R10', 'R1', 'R7', 'R6', 'R13', 'R28', 'R17', 'R14', 'R2', 'R26', 'R11', 'R5', 'R23', 'R70', 'R24', 'R8']"
2482299.6972182267,136.42077659967816,12.623100552671309,"['D1', 'R13', 'R28', 'R7', 'R1', 'R12', 'R3', 'R10', 'R6', 'R2', 'R17', 'R14', 'R11', 'R26', 'R5', 'R23', 'R20', 'R70', 'R24', 'R8']"
