total_cost,total_distance,total_fuel_consumed,route
394044.62311748427,44.86050485231018,24.034746001826953,"['W4', 'D5', 'D4', 'D6']"
394044.62311748427,44.86050485231018,24.034746001826953,"['W4', 'D5', 'D4', 'D6']"
394044.62311748427,44.86050485231018,24.034746001826953,"['W4', 'D5', 'D4', 'D6']"
393152.27781681414,34.96315236040563,18.051351408805015,"['W4', 'D6', 'D5', 'D4']"
393152.27781681414,34.96315236040563,18.051351408805015,"['W4', 'D6', 'D5', 'D4']"
