Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 4,W3,D6,21.37147463290007,-5000,2.671434329112509,3.4194359412640116
1,Truck 4,D6,D5,5.802194223950434,-15000,0.2637361010886561,-0.9283510758320695
1,Truck 4,D5,D4,15.727414421541257,-25000,0.4368726228205905,-7.549158922339804
