Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R20,2.5879602830792297,14250,0.3234950353849037,0.41407364529267676
1,Truck 1,R20,R6,4.906576678531324,13638,0.5876139734768053,0.7457996551367613
1,Truck 1,R6,R13,2.6892581768463204,13138,0.31141532456879895,0.39121176550218795
1,Truck 1,R13,R28,4.6238520026076895,12508,0.5213537895509069,0.6479804545094382
1,Truck 1,R28,R1,4.405673281253511,11908,0.4808147261342996,0.5877990549538018
1,Truck 1,R1,R7,1.3018916129604698,11360,0.13786940635965553,0.16536453682275495
1,Truck 1,R7,R5,4.9635878270161795,10800,0.5117804330852536,0.6014544822923072
1,Truck 1,R5,R26,1.3137752158917912,10340,0.13190514215781035,0.15134690487073435
1,Truck 1,R26,R11,1.4939698257461405,9890,0.14683231153316803,0.16477491198096098
1,Truck 1,R11,R17,2.2548204499804485,9480,0.2171297859004091,0.2378685253366041
1,Truck 1,R17,R14,0.133416822366009,8780,0.012615055064864692,0.01349110907765083
1,Truck 1,R14,R2,0.4746892068479434,8180,0.04353881681985539,0.04445622651866606
1,Truck 1,R2,R12,5.356772233066304,7530,0.47902458266361375,0.4673962332424786
1,Truck 1,R12,R3,0.7052676315517342,6750,0.06140237084726921,0.05664709616623529
1,Truck 1,R3,R10,1.6334859323431203,5850,0.13784691412178232,0.11761098712870466
1,Truck 1,R10,R70,8.55337024158665,5200,0.697096189208366,0.533730303075007
1,Truck 1,R70,R23,11.790655276143147,4580,0.9377509498523181,0.6539883459834066
1,Truck 1,R23,R24,25.391041734577467,4080,1.9740107080888465,1.2404370255398913
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
