Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D2,R2,7.296745246572717,14400,0.9120931558215897,1.167479239451635
1,Truck 1,R2,R17,0.4106782600422482,13990,0.04959882367660002,0.06308018074248933
1,Truck 1,R17,R14,0.133416822366009,13290,0.015749211737547293,0.019909347678938302
1,Truck 1,R14,R11,2.2944141072411055,12840,0.26078814585600196,0.3252561438424991
1,Truck 1,R11,R5,1.7517546837663514,12280,0.19446655015168202,0.23992032148863948
1,Truck 1,R5,R26,1.3137752158917912,11820,0.14173351724954594,0.1720870362789461
1,Truck 1,R26,R1,5.467295126270877,11220,0.5764756565026231,0.6893165695202322
1,Truck 1,R1,R7,1.3018916129604698,10672,0.13333588825895842,0.15581038823910903
1,Truck 1,R7,R6,3.3653713341651703,10060,0.3358743413828549,0.3830959240342474
1,Truck 1,R6,R28,3.858918832902526,9430,0.37445841954675824,0.4140877168959937
1,Truck 1,R28,R13,4.6238520026076895,8930,0.4362398895472378,0.4650978601022988
1,Truck 1,R13,R20,3.632006506183366,8180,0.33528277181826877,0.3459607264023196
1,Truck 1,R20,R23,8.414315703936735,7560,0.7524426824791405,0.7341770928874933
1,Truck 1,R23,R10,4.787617877801558,6660,0.4173307076186853,0.38607350566591764
1,Truck 1,R10,R3,1.6334859323431203,5880,0.1373600683100505,0.11604284063365526
1,Truck 1,R3,R12,0.7052676315517342,5230,0.05754468273104881,0.04423438585092477
1,Truck 1,R12,R70,7.942574667423964,4580,0.6324041616399992,0.44308976544669154
1,Truck 1,R70,R8,26.790448123208968,4180,2.082806685229266,1.3088026923125022
1,Truck 1,R8,R24,21.32972231198121,3680,1.6345449815046396,0.951021218816869
