Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,M1,W1,18.476229907135373,-45000,2.3095287383919216,2.95619678514166
1,Truck 1,W1,W2,13.170797261023056,-45510,0.16885637514132124,-18.965948055873202
