Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 4,D4,R33,3.2921021978658564,14470,0.41151277473323206,0.526736351658537
1,Truck 4,R33,R37,0.23350218756434948,13790,0.028312446960352778,0.03604028430993213
1,Truck 4,R37,R9,2.536914998438836,13190,0.2962070909674051,0.3731632835036965
1,Truck 4,R9,R21,2.7708997356638365,12680,0.313284812202891,0.3898471201429974
1,Truck 4,R21,R16,1.0609626519667468,12060,0.1168118010826571,0.14349873522067572
1,Truck 4,R16,R31,1.808162889711289,11330,0.19293244661878883,0.23260207413246023
1,Truck 4,R31,R18,1.783934733210479,10580,0.18367095200876643,0.21559445895759707
1,Truck 4,R18,R15,1.794892580225366,9980,0.17837146351782487,0.20255961065369998
1,Truck 4,R15,R32,1.9508310318230264,9380,0.18861973364280907,0.20767246610766726
1,Truck 4,R32,R4,2.665571018743977,8970,0.25093237907091537,0.26669926566206403
1,Truck 4,R4,R27,2.292902998883172,8435,0.21203097825810727,0.2193849589331419
1,Truck 4,R27,R36,0.6502752708018138,7625,0.058775746811046414,0.05850743369827519
1,Truck 4,R36,R30,3.277710877624855,6780,0.28647145325199025,0.2665871513801549
1,Truck 4,R30,R35,2.2901102240786937,6150,0.1934868388035395,0.16562077140537115
1,Truck 4,R35,R38,2.2626537007426815,5430,0.18653369338356812,0.14843008276871988
1,Truck 4,R38,R22,2.7407843527955302,4700,0.2198607695167279,0.1587462297139171
1,Truck 4,R22,R34,13.657503839740594,3990,1.0664370515154031,0.6846961924989952
