Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,W1,D1,11.420770032568637,-5000,1.4275962540710796,1.827323205210982
1,Truck 1,D1,D3,7.613329662102919,-15000,0.3460604391864963,-1.218132745936467
1,Truck 1,D3,D2,12.124769808990505,-25000,0.33679916136084737,-5.819889508315443
