Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,W1,D1,11.420770032568637,5000,1.4275962540710796,1.827323205210982
1,Truck 1,D1,D3,7.613329662102919,-5000,0.6010523417449672,0.406044248645489
