Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 4,D5,R4,2.302287565427743,14590,0.2877859456784679,0.3683660104684389
1,Truck 4,R4,R32,2.665571018743977,13990,0.32541356947309885,0.414833932410396
1,Truck 4,R32,R15,1.9508310318230264,13390,0.23028618460175804,0.2911160121088442
1,Truck 4,R15,R18,1.794892580225366,12640,0.2050993273663479,0.2563585242583216
1,Truck 4,R18,R31,1.783934733210479,11910,0.19600806473891874,0.2405219736296582
1,Truck 4,R31,R16,1.808162889711289,11290,0.19150210651464614,0.22970901350892217
1,Truck 4,R16,R21,1.0609626519667468,10780,0.109025414670831,0.1277681956341821
1,Truck 4,R21,R33,4.974145793618665,10250,0.4989446763693993,0.5719604443222316
1,Truck 4,R33,R37,0.23350218756434948,9570,0.02285502651527075,0.025529572507035542
1,Truck 4,R37,R9,2.536914998438836,8970,0.24083111813545055,0.2589682830406364
1,Truck 4,R9,R22,14.267177645230333,8240,1.3193247313880463,1.3650835570956383
1,Truck 4,R22,R36,3.348138954049073,7430,0.30015589475696924,0.2942790931345532
1,Truck 4,R36,R27,0.6502752708018138,6895,0.0563855081913822,0.051536482795279746
1,Truck 4,R27,R30,3.2547057707239055,6050,0.27623609675988675,0.23937276041750752
1,Truck 4,R30,R35,2.2901102240786937,5420,0.18807365650796828,0.14778844646054504
1,Truck 4,R35,R38,2.2626537007426815,4700,0.18143807073206578,0.1308115526189369
1,Truck 4,R38,R34,12.968710838785523,3990,1.0126531107849186,0.6501647033844475
