total_cost,total_distance,total_fuel_consumed,route
3265607.4334722925,173.10817959508395,-8.098609896489371,"['M1', 'R12', 'R3', 'R1', 'D3', 'R11', 'R14', 'R17', 'R2', 'R5', 'R26', 'R70', 'R7', 'R28', 'R13', 'R25', 'W2', 'R20', 'R6', 'D1', 'R10', 'R23', 'W1', 'R24', 'R8', 'D2']"
3268355.385370515,203.58679426036426,0.14192370896851925,"['M1', 'R8', 'R2', 'R14', 'R17', 'R11', 'R26', 'D3', 'R28', 'R6', 'W2', 'R13', 'D1', 'R25', 'R7', 'R1', 'R5', 'R20', 'R12', 'R3', 'R10', 'R23', 'R70', 'W1', 'R24', 'D2']"
3267149.183803995,190.2083385536279,-51.30479373501473,"['M1', 'R20', 'D1', 'W2', 'R13', 'R25', 'R6', 'R7', 'D3', 'R28', 'R26', 'R11', 'R14', 'R17', 'R2', 'R3', 'R10', 'R12', 'R23', 'R5', 'R1', 'D2', 'R70', 'W1', 'R8', 'R24']"
3264283.8958672225,158.42830376244996,-1.5869846310552989,"['M1', 'W1', 'R3', 'R10', 'R12', 'R2', 'R14', 'R17', 'R11', 'R26', 'R5', 'D3', 'R7', 'R1', 'R28', 'R25', 'R13', 'W2', 'D1', 'R6', 'R20', 'R23', 'R70', 'R24', 'R8', 'D2']"
3264731.48710268,163.39271409361052,3.4592221312326767,"['M1', 'R17', 'R14', 'R2', 'R10', 'R12', 'R3', 'R1', 'R7', 'R6', 'R25', 'R13', 'D1', 'W2', 'R28', 'D3', 'R5', 'R26', 'R11', 'R70', 'R23', 'R20', 'W1', 'D2', 'R8', 'R24']"
