Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,127.89564582942637,3261531.0714279804,1.0706194963351316,"['M1', 'R70', 'R3', 'R12', 'R10', 'R14', 'R17', 'R2', 'R11', 'R5', 'R26', 'D3', 'R7', 'R1', 'R28', 'R6', 'W2', 'R25', 'R13', 'D1', 'R20', 'W1', 'R23', 'D2', 'R8', 'R24']"
Simulation_1,141.04080194438265,3262716.2387033054,0.20089162917892078,"['M1', 'R70', 'R10', 'R12', 'R3', 'R11', 'R5', 'R26', 'R17', 'R14', 'R2', 'D3', 'R7', 'R1', 'R28', 'R6', 'R13', 'R25', 'W2', 'D1', 'R20', 'W1', 'R23', 'R8', 'D2', 'R24']"
Simulation_2,131.78416643768372,3261881.6604460217,2.4237612055032005,"['M1', 'R70', 'R10', 'R3', 'R12', 'R14', 'R17', 'R2', 'R11', 'R26', 'R5', 'R1', 'R7', 'D3', 'R28', 'R6', 'R13', 'R25', 'W2', 'D1', 'R20', 'R23', 'W1', 'D2', 'R8', 'R24']"
Simulation_3,140.14325872430476,3262635.3162065833,0.4030537405725929,"['M1', 'R70', 'R14', 'R17', 'R2', 'R11', 'R26', 'R5', 'R1', 'R7', 'D3', 'R28', 'R6', 'R25', 'R13', 'W2', 'D1', 'R20', 'R23', 'R3', 'R12', 'R10', 'W1', 'D2', 'R8', 'R24']"
Simulation_4,133.86894769380666,3262069.624324073,-1.2780289700927059,"['M1', 'R12', 'R3', 'R10', 'R1', 'D3', 'R7', 'R28', 'R25', 'R13', 'D1', 'W2', 'R6', 'R20', 'W1', 'R23', 'R70', 'R14', 'R17', 'R2', 'R11', 'R26', 'R5', 'D2', 'R8', 'R24']"
