Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,106.57093590283975,2479608.435581,9.736234136477561,"['D3', 'R1', 'R7', 'R5', 'R26', 'R11', 'R2', 'R17', 'R14', 'R12', 'R3', 'R70', 'R10', 'R23', 'R28', 'R13', 'R6', 'R20', 'R24', 'R8']"
Simulation_1,107.20338149614952,2479665.4568756926,9.809867727025583,"['D3', 'R1', 'R7', 'R28', 'R13', 'R6', 'R20', 'R23', 'R10', 'R12', 'R3', 'R2', 'R17', 'R14', 'R11', 'R5', 'R26', 'R70', 'R8', 'R24']"
Simulation_2,101.82775218777418,2479180.7901372495,9.19283325053011,"['D3', 'R5', 'R11', 'R26', 'R14', 'R17', 'R2', 'R70', 'R12', 'R3', 'R10', 'R23', 'R6', 'R7', 'R1', 'R28', 'R13', 'R20', 'R24', 'R8']"
Simulation_3,105.80293829678489,2479539.192916838,9.587010959192305,"['D3', 'R11', 'R5', 'R26', 'R14', 'R17', 'R2', 'R10', 'R3', 'R12', 'R70', 'R23', 'R1', 'R7', 'R28', 'R13', 'R6', 'R20', 'R24', 'R8']"
Simulation_4,106.25226542136997,2479579.7042503906,9.653332053903778,"['D3', 'R1', 'R7', 'R6', 'R28', 'R17', 'R14', 'R2', 'R11', 'R5', 'R26', 'R12', 'R3', 'R10', 'R70', 'R23', 'R20', 'R13', 'R24', 'R8']"
