Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,59.190068234348274,2215336.5765520087,5.31003560061011,"['D6', 'R30', 'R35', 'R38', 'R22', 'R4', 'R36', 'R27', 'R32', 'R15', 'R31', 'R18', 'R16', 'R21', 'R9', 'R37', 'R33', 'R34']"
Simulation_1,58.626691898379576,2215285.7825415577,5.258427394163561,"['D6', 'R30', 'R35', 'R38', 'R22', 'R4', 'R27', 'R36', 'R32', 'R15', 'R31', 'R18', 'R16', 'R21', 'R9', 'R33', 'R37', 'R34']"
Simulation_2,60.65599051850633,2215468.744105148,5.448042061062803,"['D6', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R4', 'R32', 'R15', 'R31', 'R18', 'R16', 'R21', 'R37', 'R33', 'R9', 'R34']"
Simulation_3,58.448611994406996,2215269.726857416,5.242533140269909,"['D6', 'R30', 'R35', 'R38', 'R27', 'R36', 'R4', 'R32', 'R15', 'R31', 'R16', 'R18', 'R21', 'R9', 'R33', 'R37', 'R22', 'R34']"
Simulation_4,59.76075498794839,2215388.029669713,5.364724178760443,"['D6', 'R30', 'R35', 'R38', 'R22', 'R27', 'R36', 'R4', 'R15', 'R32', 'R31', 'R18', 'R16', 'R21', 'R9', 'R33', 'R37', 'R34']"
