Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,104.88779739238618,2479456.683812897,9.377838185469155,"['D2', 'R26', 'R5', 'R11', 'R17', 'R14', 'R2', 'R3', 'R12', 'R70', 'R23', 'R10', 'R1', 'R7', 'R6', 'R13', 'R20', 'R28', 'R24', 'R8']"
Simulation_1,113.52852387250326,2480235.731712345,10.238203155862418,"['D2', 'R5', 'R11', 'R2', 'R14', 'R17', 'R26', 'R7', 'R1', 'R28', 'R6', 'R20', 'R13', 'R23', 'R10', 'R3', 'R12', 'R70', 'R8', 'R24']"
Simulation_2,109.86793716430567,2479905.6932147336,9.988304831444022,"['D2', 'R14', 'R17', 'R2', 'R11', 'R5', 'R26', 'R7', 'R1', 'R28', 'R13', 'R6', 'R20', 'R23', 'R10', 'R12', 'R3', 'R70', 'R8', 'R24']"
Simulation_3,113.0072817619714,2480188.7365236594,10.367273711131302,"['D2', 'R17', 'R14', 'R2', 'R11', 'R26', 'R5', 'R7', 'R1', 'R28', 'R6', 'R13', 'R20', 'R23', 'R3', 'R12', 'R10', 'R70', 'R24', 'R8']"
Simulation_4,110.37793664203198,2479951.674767645,10.022205223165667,"['D2', 'R26', 'R17', 'R14', 'R2', 'R11', 'R5', 'R1', 'R7', 'R28', 'R13', 'R6', 'R20', 'R23', 'R12', 'R3', 'R10', 'R70', 'R8', 'R24']"
