Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D2,R14,7.050661931169815,14300,0.8813327413962269,1.1281059089871703
1,Truck 1,R14,R17,0.133416822366009,13890,0.016022836953483867,0.020350512638228572
1,Truck 1,R17,R2,0.4106782600422482,13290,0.04821299131747454,0.0608460910078595
1,Truck 1,R2,R26,3.3253017492064574,12830,0.3779610990232391,0.4713947759675074
1,Truck 1,R26,R5,1.3137752158917912,12270,0.1457698663982311,0.17979451754551126
1,Truck 1,R5,R11,1.7517546837663514,11820,0.18888879488530852,0.22926965301134006
1,Truck 1,R11,R1,4.535781113512513,11220,0.4782561275318972,0.5718712827916577
1,Truck 1,R1,R7,1.3018916129604698,10672,0.13333588825895842,0.15581038823910903
1,Truck 1,R7,R28,3.14788787465494,10042,0.31416882764560666,0.3583387669153869
1,Truck 1,R28,R6,3.858918832902526,9430,0.37415344261720873,0.41334680448007644
1,Truck 1,R6,R13,2.6892581768463204,8930,0.2537195587942311,0.27050351581504856
1,Truck 1,R13,R20,3.632006506183366,8180,0.33528277181826877,0.3459607264023196
1,Truck 1,R20,R23,8.414315703936735,7560,0.7524426824791405,0.7341770928874933
1,Truck 1,R23,R3,6.272656692290102,6780,0.5467796977240327,0.5058270356662738
1,Truck 1,R3,R12,0.7052676315517342,6130,0.05958665356131583,0.05100495511382142
1,Truck 1,R12,R10,1.8713099841051757,5230,0.15415261552846193,0.12235872216069042
1,Truck 1,R10,R70,8.55337024158665,4580,0.6810369638717542,0.47716401454398066
1,Truck 1,R70,R8,26.790448123208968,4180,2.082806685229266,1.3088026923125022
1,Truck 1,R8,R24,21.32972231198121,3680,1.6345449815046396,0.951021218816869
