Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 4,D5,R22,2.6887725204608848,14270,0.3360965650576106,0.4302036032737416
1,Truck 4,R22,R4,3.1952857633419574,13860,0.3830971660948714,0.48636509699082386
1,Truck 4,R4,R31,6.710632844414881,13130,0.7865251810144023,0.992099959718296
1,Truck 4,R31,R18,1.8011112931653726,12380,0.20299548724532712,0.252251640312121
1,Truck 4,R18,R16,0.5482677706217646,11760,0.05944785715864152,0.07240058666983942
1,Truck 4,R16,R21,1.0609626519667468,11250,0.11153938729675639,0.1330871550627087
1,Truck 4,R21,R9,2.7708997356638365,10650,0.2841948446834704,0.3325079682796604
1,Truck 4,R9,R33,2.3136618878025317,10120,0.2306741662814089,0.26283199045436756
1,Truck 4,R33,R37,0.23350218756434948,9440,0.022720114254445003,0.02520578280694631
1,Truck 4,R37,R15,11.031241257655868,8840,1.0412070152582307,1.1107724530375613
1,Truck 4,R15,R32,1.9508310318230264,8240,0.1793922601602832,0.18395036076069926
1,Truck 4,R32,R27,4.451669752382106,7705,0.3990858611387257,0.39127209343603786
1,Truck 4,R27,R36,0.6502752708018138,6895,0.05702001614606849,0.05344395692296507
1,Truck 4,R36,R30,3.277710877624855,6050,0.27818860533778156,0.2410647093463827
1,Truck 4,R30,R35,2.2901102240786937,5420,0.18807365650796828,0.14778844646054504
1,Truck 4,R35,R38,2.2626537007426815,4700,0.18143807073206578,0.1308115526189369
1,Truck 4,R38,R34,12.968710838785523,3990,1.0126531107849186,0.6501647033844475
