Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,27.299136636649695,132461.29015916033,1.8492844219380635,"['M1', 'W2']"
Simulation_1,27.299136636649695,132461.29015916033,1.8492844219380635,"['M1', 'W2']"
Simulation_2,27.299136636649695,132461.29015916033,1.8492844219380635,"['M1', 'W2']"
Simulation_3,27.299136636649695,132461.29015916033,1.8492844219380635,"['M1', 'W2']"
Simulation_4,27.299136636649695,132461.29015916033,1.8492844219380635,"['M1', 'W2']"
