Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,47.13308642693753,2214249.5190722523,4.12075802054603,"['D4', 'R37', 'R33', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_1,47.29233616920452,2214263.877029015,4.131106682421533,"['D4', 'R33', 'R37', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_2,47.526064048559476,2214284.949934618,4.150085262772386,"['D4', 'R33', 'R37', 'R9', 'R21', 'R18', 'R16', 'R31', 'R15', 'R32', 'R4', 'R36', 'R27', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_3,47.29233616920452,2214263.877029015,4.131106682421533,"['D4', 'R33', 'R37', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_4,47.843128874503904,2214313.536499325,4.186211325608589,"['D4', 'R33', 'R37', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R36', 'R27', 'R22', 'R38', 'R30', 'R35', 'R34']"
