total_cost,total_distance,total_fuel_consumed,route
2481894.4490472213,131.92600984052177,11.739126859369394,"['D2', 'R7', 'R1', 'R28', 'R6', 'R13', 'R20', 'R12', 'R3', 'R10', 'R23', 'R26', 'R5', 'R11', 'R2', 'R14', 'R17', 'R70', 'R24', 'R8']"
2482890.571786675,142.9743986987042,13.056233143414776,"['D2', 'R1', 'R7', 'R6', 'R13', 'R28', 'R5', 'R26', 'R17', 'R14', 'R2', 'R11', 'R3', 'R12', 'R10', 'R23', 'R20', 'R8', 'R24', 'R70']"
2480800.5960657634,119.79365645256742,11.07567621148044,"['D2', 'R26', 'R5', 'R11', 'R14', 'R17', 'R2', 'R3', 'R12', 'R10', 'R23', 'R6', 'R13', 'R20', 'R28', 'R7', 'R1', 'R70', 'R24', 'R8']"
2480236.219850153,113.53393800081491,10.408515756136005,"['D2', 'R14', 'R17', 'R2', 'R11', 'R26', 'R5', 'R1', 'R7', 'R6', 'R13', 'R20', 'R28', 'R3', 'R12', 'R10', 'R23', 'R70', 'R8', 'R24']"
2482390.0606562905,137.4230330112079,12.628904854574392,"['D2', 'R26', 'R11', 'R17', 'R14', 'R2', 'R12', 'R3', 'R10', 'R23', 'R1', 'R7', 'R28', 'R13', 'R6', 'R20', 'R8', 'R70', 'R5', 'R24']"
