Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D2,R26,7.351403351980104,14540,0.918925418997513,1.1762245363168167
1,Truck 1,R26,R11,1.4939698257461405,14090,0.1818661531098207,0.23170476017438807
1,Truck 1,R11,R5,1.7517546837663514,13530,0.20793163137212367,0.26327705060552414
1,Truck 1,R5,R7,4.9635878270161795,12982,0.5714469061727123,0.7163449951949751
1,Truck 1,R7,R1,1.3018916129604698,12382,0.14559723092023208,0.1802790071408301
1,Truck 1,R1,R6,4.25080735979128,11770,0.46095535471906374,0.5614239651086468
1,Truck 1,R6,R13,2.6892581768463204,11270,0.2828614588927481,0.3376273999091327
1,Truck 1,R13,R20,3.632006506183366,10520,0.372870423603795,0.4366156087966564
1,Truck 1,R20,R23,8.414315703936735,9900,0.8338711387358022,0.9441984128577542
1,Truck 1,R23,R10,4.787617877801558,9000,0.4612348629866626,0.5055724478958445
1,Truck 1,R10,R12,1.8713099841051757,8350,0.17326944297270144,0.17964575847409686
1,Truck 1,R12,R3,0.7052676315517342,7570,0.06351854982453325,0.0628158370502078
1,Truck 1,R3,R70,8.617798444803782,6920,0.7515084975993066,0.6958584984230894
1,Truck 1,R70,R14,10.915520696729738,6220,0.9273494021915839,0.805710967694611
1,Truck 1,R14,R17,0.133416822366009,5810,0.011028614215199685,0.008851761441243477
1,Truck 1,R17,R2,0.4106782600422482,5210,0.033419269248813124,0.025451100702351594
1,Truck 1,R2,R28,10.173676183655655,4580,0.8094475295965353,0.5653850977796903
1,Truck 1,R28,R24,14.35216030240164,4080,1.1157997539961886,0.7011508713066614
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
