Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R13,1.048601044314189,14500,0.13107513053927364,0.16777616709027027
1,Truck 1,R13,R6,2.6892581768463204,13888,0.3266305477950997,0.4159385980188976
1,Truck 1,R6,R7,3.3653713341651703,13340,0.39504609350527103,0.4985416222814494
1,Truck 1,R7,R1,1.3018916129604698,12740,0.14836935263947004,0.18525049724685513
1,Truck 1,R1,R5,4.406959354796494,12180,0.4867058630683803,0.5988763965878117
1,Truck 1,R5,R26,1.3137752158917912,11720,0.14102353111762467,0.17068567604866153
1,Truck 1,R26,R11,1.4939698257461405,11270,0.15675396884577578,0.18676614781594417
1,Truck 1,R11,R2,2.5967264225123965,10670,0.2665861086693994,0.3121611390049569
1,Truck 1,R2,R14,0.4746892068479434,9970,0.04737102057560476,0.0540259609287206
1,Truck 1,R14,R17,0.133416822366009,9560,0.012893836321694059,0.014188434335883836
1,Truck 1,R17,R3,5.648971278863248,8780,0.5360233374427423,0.5760444312099482
1,Truck 1,R3,R12,0.7052676315517342,8130,0.06468762671686445,0.06605066458692509
1,Truck 1,R12,R10,1.8713099841051757,7230,0.1669917886940189,0.16228000182160085
1,Truck 1,R10,R70,8.55337024158665,6580,0.7357104972980087,0.6596359130311625
1,Truck 1,R70,R23,11.790655276143147,5960,0.98837503711941,0.8275467916482336
1,Truck 1,R23,R28,11.165607375688053,5330,0.9138155316200391,0.7098348795637418
1,Truck 1,R28,R20,8.096569056351544,4580,0.6470698270833457,0.4603169394171065
1,Truck 1,R20,R24,19.67539029381513,4080,1.5296509505920337,0.9612084004871819
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
