total_cost,total_distance,total_fuel_consumed,route
394277.8558517428,47.44738078685467,23.38565630064381,"['W1', 'D3', 'D2', 'D1']"
394277.8558517428,47.44738078685467,23.38565630064381,"['W1', 'D3', 'D2', 'D1']"
394103.4476625008,45.51295100377975,12.247335393418137,"['W1', 'D2', 'D3', 'D1']"
394789.8368201122,53.12596295599113,13.590808090867203,"['W1', 'D2', 'D1', 'D3']"
394103.4476625008,45.51295100377975,12.247335393418137,"['W1', 'D2', 'D3', 'D1']"
