Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,28.57927551068683,392576.7074800435,9.259846124004113,"['W4', 'D4', 'D5', 'D6']"
Simulation_1,28.57927551068683,392576.7074800435,9.259846124004113,"['W4', 'D4', 'D5', 'D6']"
Simulation_2,28.57927551068683,392576.7074800435,9.259846124004113,"['W4', 'D4', 'D5', 'D6']"
Simulation_3,28.57927551068683,392576.7074800435,9.259846124004113,"['W4', 'D4', 'D5', 'D6']"
Simulation_4,28.57927551068683,392576.7074800435,9.259846124004113,"['W4', 'D4', 'D5', 'D6']"
