Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R13,1.048601044314189,14500,0.13107513053927364,0.16777616709027027
1,Truck 1,R13,R20,3.632006506183366,13750,0.44113439346356675,0.5617503396230273
1,Truck 1,R20,R6,4.906576678531324,13138,0.5716400013822901,0.7196312461845942
1,Truck 1,R6,R7,3.3653713341651703,12590,0.37945615415967016,0.47161865160812805
1,Truck 1,R7,R1,1.3018916129604698,11990,0.14267826546655255,0.17483536434317137
1,Truck 1,R1,R3,5.3849247200534425,11210,0.5725800723102121,0.6886959721967016
1,Truck 1,R3,R12,0.7052676315517342,10560,0.07219691853733716,0.08433120159674602
1,Truck 1,R12,R10,1.8713099841051757,9660,0.18579328674594678,0.21078435660960698
1,Truck 1,R10,R11,7.279289978497865,9210,0.6937943174321258,0.7500580393844202
1,Truck 1,R11,R5,1.7517546837663514,8650,0.16368479571728195,0.17209238013320635
1,Truck 1,R5,R26,1.3137752158917912,8190,0.11983355572135525,0.12121765991961594
1,Truck 1,R26,R2,3.3253017492064574,7590,0.29748628996300386,0.29049836081067615
1,Truck 1,R2,R14,0.4746892068479434,6890,0.04142862688496626,0.038430838186409494
1,Truck 1,R14,R17,0.133416822366009,6480,0.011321221561860807,0.00980524699841922
1,Truck 1,R17,R70,10.845328455723056,5830,0.9055885484070687,0.7496291028595776
1,Truck 1,R70,R23,11.790655276143147,5210,0.960203209414991,0.7332215494390885
1,Truck 1,R23,R28,11.165607375688053,4580,0.8883684858394992,0.6205100205582373
1,Truck 1,R28,R24,14.35216030240164,4080,1.1157997539961886,0.7011508713066614
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
