total_cost,total_distance,total_fuel_consumed,route
263247.4490134742,36.01873351235827,4.739102115436441,"['W3', 'D5', 'D4']"
263247.4490134742,36.01873351235827,4.739102115436441,"['W3', 'D5', 'D4']"
264356.4373826792,48.318959435217494,5.9294465595841075,"['W3', 'D4', 'D5']"
263247.4490134742,36.01873351235827,4.739102115436441,"['W3', 'D5', 'D4']"
264356.4373826792,48.318959435217494,5.9294465595841075,"['W3', 'D4', 'D5']"
