Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,W2,D3,7.478707647462209,5000,0.9348384559327761,1.1965932235939536
1,Truck 1,D3,D2,12.124769808990505,-5000,0.9572186691308293,0.646654389812827
