Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D3,R11,4.275302975185927,14550,0.5344128718982408,0.6840484760297483
1,Truck 1,R11,R5,1.7517546837663514,13990,0.21336841458786251,0.2718723269205377
1,Truck 1,R5,R26,1.3137752158917912,13530,0.15508482126683615,0.19605029621681236
1,Truck 1,R26,R14,2.8859054299796556,12830,0.33224791963845907,0.41649387165466395
1,Truck 1,R14,R17,0.133416822366009,12420,0.014803257160219947,0.01825853686352955
1,Truck 1,R17,R2,0.4106782600422482,11820,0.04461954150828425,0.054406655890397046
1,Truck 1,R2,R10,7.102351866083048,10920,0.7488772528556566,0.8954645232757508
1,Truck 1,R10,R3,1.6334859323431203,10140,0.16493193985693866,0.19026844139932664
1,Truck 1,R3,R12,0.7052676315517342,9490,0.06868597892011435,0.07628174702863558
1,Truck 1,R12,R70,7.942574667423964,8840,0.7513313994536133,0.8040003583344365
1,Truck 1,R70,R23,11.790655276143147,8220,1.0842314194589702,1.1117801881717913
1,Truck 1,R23,R1,8.183190584610808,7620,0.7329980817458623,0.7175021504586757
1,Truck 1,R1,R7,1.3018916129604698,7072,0.1137619375183913,0.105817750301427
1,Truck 1,R7,R28,3.14788787465494,6442,0.26905637803610394,0.23745987252863718
1,Truck 1,R28,R13,4.6238520026076895,5942,0.38552232854443624,0.31772644907518655
1,Truck 1,R13,R6,2.6892581768463204,5330,0.2199430370472875,0.17044876892608893
1,Truck 1,R6,R20,4.906576678531324,4580,0.3921287771216892,0.27895523943010087
1,Truck 1,R20,R24,19.67539029381513,4080,1.5296509505920337,0.9612084004871819
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
