Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,53.248734983044685,264800.90594607126,-0.9619928046199671,"['M1', 'W3', 'W4']"
Simulation_1,53.248734983044685,264800.90594607126,-0.9619928046199671,"['M1', 'W3', 'W4']"
Simulation_2,53.248734983044685,264800.90594607126,-0.9619928046199671,"['M1', 'W3', 'W4']"
Simulation_3,53.248734983044685,264800.90594607126,-0.9619928046199671,"['M1', 'W3', 'W4']"
Simulation_4,53.248734983044685,264800.90594607126,-0.9619928046199671,"['M1', 'W3', 'W4']"
