Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,W2,D1,1.762148742513432,5000,0.220268592814179,0.2819437988021491
1,Truck 1,D1,D3,7.613329662102919,-5000,0.6010523417449672,0.406044248645489
1,Truck 1,D3,D2,12.124769808990505,-15000,0.699505950518683,-0.646654389812827
