Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,109.81170816443728,2479900.6236081054,9.981424468254936,"['D2', 'R2', 'R17', 'R14', 'R11', 'R5', 'R26', 'R7', 'R1', 'R28', 'R13', 'R6', 'R20', 'R23', 'R10', 'R12', 'R3', 'R70', 'R8', 'R24']"
Simulation_1,105.62285742650454,2479522.956825573,9.643235322384207,"['D2', 'R2', 'R17', 'R14', 'R11', 'R26', 'R5', 'R1', 'R7', 'R28', 'R13', 'R6', 'R20', 'R23', 'R10', 'R3', 'R12', 'R70', 'R8', 'R24']"
Simulation_2,105.15430969376453,2479480.712561989,9.590462556465367,"['D2', 'R17', 'R14', 'R2', 'R11', 'R5', 'R26', 'R1', 'R7', 'R28', 'R6', 'R13', 'R20', 'R23', 'R10', 'R3', 'R12', 'R70', 'R8', 'R24']"
Simulation_3,104.52081920313833,2479423.5970593547,9.564907990204388,"['D2', 'R2', 'R14', 'R17', 'R11', 'R26', 'R5', 'R1', 'R7', 'R28', 'R6', 'R13', 'R20', 'R23', 'R10', 'R12', 'R3', 'R70', 'R8', 'R24']"
Simulation_4,107.08842346816338,2479655.092259889,9.779398673591327,"['D2', 'R14', 'R17', 'R2', 'R26', 'R5', 'R11', 'R1', 'R7', 'R28', 'R6', 'R13', 'R20', 'R23', 'R3', 'R12', 'R10', 'R70', 'R8', 'R24']"
