Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,W1,D1,11.420770032568637,5000,1.4275962540710796,1.827323205210982
1,Truck 1,D1,D2,19.737781761201887,-5000,1.5582459285159382,1.0526816939307673
