total_cost,total_distance,total_fuel_consumed,route
2481132.6989203417,123.47713975534104,11.358574765725097,"['D1', 'R6', 'R13', 'R20', 'R23', 'R3', 'R12', 'R10', 'R17', 'R14', 'R2', 'R11', 'R5', 'R26', 'R7', 'R1', 'R28', 'R70', 'R24', 'R8']"
2479666.4033108,107.21387877995073,9.866651666141523,"['D1', 'R20', 'R13', 'R6', 'R7', 'R1', 'R28', 'R5', 'R26', 'R14', 'R17', 'R2', 'R11', 'R3', 'R12', 'R10', 'R70', 'R23', 'R24', 'R8']"
2482164.048235207,134.91624040823595,12.308151595283123,"['D1', 'R13', 'R17', 'R14', 'R2', 'R11', 'R26', 'R5', 'R7', 'R28', 'R1', 'R6', 'R3', 'R12', 'R10', 'R70', 'R20', 'R23', 'R8', 'R24']"
2481341.8374549686,125.79677745084642,11.54331135343694,"['D1', 'R13', 'R6', 'R20', 'R3', 'R12', 'R10', 'R11', 'R5', 'R2', 'R17', 'R14', 'R26', 'R1', 'R7', 'R28', 'R23', 'R70', 'R24', 'R8']"
2482852.7215110986,142.55458641413912,13.35028550843078,"['D1', 'R20', 'R13', 'R6', 'R1', 'R5', 'R26', 'R17', 'R14', 'R2', 'R11', 'R12', 'R3', 'R10', 'R7', 'R28', 'R23', 'R8', 'R70', 'R24']"
