Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 4,D5,R36,4.122821599218714,14190,0.5153526999023392,0.6596514558749942
1,Truck 4,R36,R27,0.6502752708018138,13655,0.07761700534755477,0.09842566498856253
1,Truck 4,R27,R22,2.7386105291128464,12925,0.3174219212355036,0.3988877522670498
1,Truck 4,R22,R4,3.1952857633419574,12515,0.35628534807752726,0.4405233972394112
1,Truck 4,R4,R32,2.665571018743977,11915,0.2910117928684425,0.3558359605288627
1,Truck 4,R32,R15,1.9508310318230264,11315,0.20666312706907303,0.24793761860449454
1,Truck 4,R15,R31,3.260232018683418,10585,0.3354263196971863,0.39348826977496404
1,Truck 4,R31,R21,2.8602648265273536,10075,0.2843111387820835,0.3229429673471151
1,Truck 4,R21,R16,1.0609626519667468,9455,0.10302275306361029,0.11401811966469305
1,Truck 4,R16,R18,0.5482677706217646,8705,0.05178362597567275,0.05529463222644036
1,Truck 4,R18,R9,3.8163030363607553,8105,0.3489138179709952,0.35435645793621734
1,Truck 4,R9,R37,2.536914998438836,7425,0.2261535374354889,0.2193247579983655
1,Truck 4,R37,R33,0.23350218756434948,6895,0.02024292913431725,0.01849337325509648
1,Truck 4,R33,R30,19.557331867259037,6050,1.6598861459749656,1.438376567730678
1,Truck 4,R30,R35,2.2901102240786937,5420,0.18807365650796828,0.14778844646054504
1,Truck 4,R35,R38,2.2626537007426815,4700,0.18143807073206578,0.1308115526189369
1,Truck 4,R38,R34,12.968710838785523,3990,1.0126531107849186,0.6501647033844475
