Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D2,R2,7.296745246572717,14400,0.9120931558215897,1.167479239451635
1,Truck 1,R2,R14,0.4746892068479434,13700,0.057329614353616346,0.0729122621718441
1,Truck 1,R14,R17,0.133416822366009,13290,0.015501567277228,0.019496644975086113
1,Truck 1,R17,R11,2.2548204499804485,12840,0.2562878438259205,0.31964334698922836
1,Truck 1,R11,R26,1.4939698257461405,12380,0.16584922577110797,0.2046141073341914
1,Truck 1,R26,R5,1.3137752158917912,11820,0.14245068843701653,0.17348839650923067
1,Truck 1,R5,R7,4.9635878270161795,11272,0.5233643849658561,0.6258091532301999
1,Truck 1,R7,R1,1.3018916129604698,10672,0.13366809628194506,0.1565325041204311
1,Truck 1,R1,R28,4.405673281253511,10042,0.43969965414117923,0.5015183494137331
1,Truck 1,R28,R6,3.858918832902526,9430,0.37415344261720873,0.41334680448007644
1,Truck 1,R6,R20,4.906576678531324,8680,0.4629137063838597,0.4935361928378708
1,Truck 1,R20,R13,3.632006506183366,8180,0.3317102873401759,0.33627537571916394
1,Truck 1,R13,R23,9.60770306621258,7560,0.8591602837318988,0.8383041182039349
1,Truck 1,R23,R10,4.787617877801558,6660,0.4173307076186853,0.38607350566591764
1,Truck 1,R10,R3,1.6334859323431203,5880,0.1373600683100505,0.11604284063365526
1,Truck 1,R3,R12,0.7052676315517342,5230,0.05754468273104881,0.04423438585092477
1,Truck 1,R12,R70,7.942574667423964,4580,0.6324041616399992,0.44308976544669154
1,Truck 1,R70,R8,26.790448123208968,4180,2.082806685229266,1.3088026923125022
1,Truck 1,R8,R24,21.32972231198121,3680,1.6345449815046396,0.951021218816869
