Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,48.324806393344566,2214356.964544424,4.230770503716634,"['D4', 'R37', 'R33', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R22', 'R38', 'R30', 'R35', 'R34']"
Simulation_1,49.466752600465725,2214459.922414458,4.297502196909038,"['D4', 'R37', 'R33', 'R9', 'R16', 'R18', 'R21', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_2,49.07787009741355,2214424.860767983,4.314054718647402,"['D4', 'R37', 'R33', 'R9', 'R21', 'R18', 'R16', 'R31', 'R15', 'R32', 'R4', 'R36', 'R27', 'R22', 'R38', 'R35', 'R30', 'R34']"
Simulation_3,47.13308642693753,2214249.5190722523,4.12075802054603,"['D4', 'R37', 'R33', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R27', 'R36', 'R30', 'R35', 'R38', 'R22', 'R34']"
Simulation_4,49.21434529676787,2214437.1653719563,4.311733791748257,"['D4', 'R37', 'R33', 'R9', 'R21', 'R16', 'R18', 'R31', 'R15', 'R32', 'R4', 'R36', 'R27', 'R35', 'R30', 'R38', 'R22', 'R34']"
