Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R13,1.048601044314189,14500,0.13107513053927364,0.16777616709027027
1,Truck 1,R13,R6,2.6892581768463204,13888,0.3266305477950997,0.4159385980188976
1,Truck 1,R6,R1,4.25080735979128,13288,0.4989835221692012,0.6297089345363338
1,Truck 1,R1,R7,1.3018916129604698,12740,0.1479601633107577,0.18452838136553307
1,Truck 1,R7,R11,5.470197630900095,12290,0.6041302051502093,0.743363390055117
1,Truck 1,R11,R5,1.7517546837663514,11730,0.1890790836619074,0.22964336067721022
1,Truck 1,R5,R26,1.3137752158917912,11270,0.13791467729286072,0.16437955501238094
1,Truck 1,R26,R14,2.8859054299796556,10570,0.2962739131455399,0.346924311422621
1,Truck 1,R14,R17,0.133416822366009,10160,0.01325244907946583,0.015042301999026295
1,Truck 1,R17,R2,0.4106782600422482,9560,0.04003232324300574,0.04450657196831192
1,Truck 1,R2,R10,7.102351866083048,8660,0.6739326796004915,0.7242504942907086
1,Truck 1,R10,R3,1.6334859323431203,7880,0.14905882093409664,0.15089054052364184
1,Truck 1,R3,R12,0.7052676315517342,7230,0.062288121015520566,0.059280095324028434
1,Truck 1,R12,R70,7.942574667423964,6580,0.6831734618462035,0.6125313583517361
1,Truck 1,R70,R23,11.790655276143147,5960,0.98837503711941,0.8275467916482336
1,Truck 1,R23,R20,8.414315703936735,5210,0.6886443450406537,0.5349260970182713
1,Truck 1,R20,R28,8.096569056351544,4580,0.6441867917322079,0.44995333102497653
1,Truck 1,R28,R24,14.35216030240164,4080,1.1157997539961886,0.7011508713066614
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
