Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D2,R5,8.586159368106081,14440,1.0732699210132601,1.373785498896973
1,Truck 1,R5,R26,1.3137752158917912,13980,0.15902701935423555,0.20235641725309297
1,Truck 1,R26,R11,1.4939698257461405,13530,0.17625882795494816,0.22278078041526447
1,Truck 1,R11,R14,2.2944141072411055,12830,0.2641508297537538,0.3311298439570363
1,Truck 1,R14,R17,0.133416822366009,12420,0.014803257160219947,0.01825853686352955
1,Truck 1,R17,R2,0.4106782600422482,11820,0.04461954150828425,0.054406655890397046
1,Truck 1,R2,R12,5.356772233066304,11170,0.564822040601677,0.6753818431449997
1,Truck 1,R12,R3,0.7052676315517342,10390,0.07205922262295493,0.08403028740728397
1,Truck 1,R3,R10,1.6334859323431203,9490,0.1609134365610219,0.1810338009284802
1,Truck 1,R10,R70,8.55337024158665,8840,0.8091098796985543,0.8658291583216782
1,Truck 1,R70,R23,11.790655276143147,8220,1.0842314194589702,1.1117801881717913
1,Truck 1,R23,R1,8.183190584610808,7620,0.7329980817458623,0.7175021504586757
1,Truck 1,R1,R7,1.3018916129604698,7072,0.1137619375183913,0.105817750301427
1,Truck 1,R7,R28,3.14788787465494,6442,0.26905637803610394,0.23745987252863718
1,Truck 1,R28,R20,8.096569056351544,5692,0.6750666228212131,0.5563530438508443
1,Truck 1,R20,R13,3.632006506183366,5192,0.29423889905134315,0.2205160643540877
1,Truck 1,R13,R6,2.6892581768463204,4580,0.213822367975017,0.14893470351131835
1,Truck 1,R6,R24,17.664583655373583,4080,1.3733220422442405,0.8629737935105175
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
