Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R13,1.048601044314189,14500,0.13107513053927364,0.16777616709027027
1,Truck 1,R13,R6,2.6892581768463204,13888,0.3266305477950997,0.4159385980188976
1,Truck 1,R6,R1,4.25080735979128,13288,0.4989835221692012,0.6297089345363338
1,Truck 1,R1,R7,1.3018916129604698,12740,0.1479601633107577,0.18452838136553307
1,Truck 1,R7,R28,3.14788787465494,12110,0.3476536454117516,0.427776976246442
1,Truck 1,R28,R11,7.657163736195251,11660,0.8190647938595791,0.9891013636834612
1,Truck 1,R11,R26,1.4939698257461405,11200,0.15629479276183642,0.18581000712746665
1,Truck 1,R26,R5,1.3137752158917912,10640,0.13442447638729105,0.15695234579187267
1,Truck 1,R5,R17,3.8452957163844843,10230,0.38320114101625874,0.4364154285048631
1,Truck 1,R17,R14,0.133416822366009,9530,0.013046824013887053,0.014558443656578903
1,Truck 1,R14,R2,0.4746892068479434,8930,0.044982867538815786,0.048253740173449605
1,Truck 1,R2,R70,10.442022982394489,8280,0.963938363812649,0.9946374958163497
1,Truck 1,R70,R3,8.617798444803782,7500,0.7738683948279259,0.76112395864507
1,Truck 1,R3,R12,0.7052676315517342,6850,0.06132762013493341,0.05642141052413874
1,Truck 1,R12,R10,1.8713099841051757,5950,0.1585408063348073,0.13673038283861816
1,Truck 1,R10,R23,4.787617877801558,5330,0.39167858285804946,0.3038541479778056
1,Truck 1,R23,R20,8.414315703936735,4580,0.6724638263042837,0.4783818954878165
1,Truck 1,R20,R24,19.67539029381513,4080,1.5296509505920337,0.9612084004871819
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
