Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R20,2.5879602830792297,14250,0.3234950353849037,0.41407364529267676
1,Truck 1,R20,R13,3.632006506183366,13750,0.4349708390638762,0.5520649889398717
1,Truck 1,R13,R1,6.765467214782687,13150,0.7882097725960411,0.9922685248347941
1,Truck 1,R1,R7,1.3018916129604698,12602,0.14688510112378372,0.18261199691125524
1,Truck 1,R7,R6,3.3653713341651703,11990,0.3690477827590364,0.45237770190026105
1,Truck 1,R6,R5,8.326468223358411,11430,0.8853549539262505,1.0648997759793852
1,Truck 1,R5,R26,1.3137752158917912,10970,0.13591715455118883,0.1601754743215272
1,Truck 1,R26,R11,1.4939698257461405,10520,0.1512013183064038,0.17481438920997502
1,Truck 1,R11,R2,2.5967264225123965,9920,0.25733943140648746,0.29138732762485775
1,Truck 1,R2,R14,0.4746892068479434,9220,0.045772294309071426,0.05022844727393705
1,Truck 1,R14,R17,0.133416822366009,8810,0.012471970182538546,0.013121099756955766
1,Truck 1,R17,R3,5.648971278863248,8030,0.5187936642560994,0.5308526609790423
1,Truck 1,R3,R12,0.7052676315517342,7380,0.06267559969948465,0.060408523534511205
1,Truck 1,R12,R10,1.8713099841051757,6480,0.161934058852992,0.14730952194875943
1,Truck 1,R10,R70,8.55337024158665,5830,0.7142092720095733,0.5912089510984693
1,Truck 1,R70,R23,11.790655276143147,5210,0.960203209414991,0.7332215494390885
1,Truck 1,R23,R28,11.165607375688053,4580,0.8883684858394992,0.6205100205582373
1,Truck 1,R28,R24,14.35216030240164,4080,1.1157997539961886,0.7011508713066614
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
