Simulation,Distance Traveled,Cost Incurred,Fuel Consumed,Best Route
Simulation_0,18.476229907135373,131665.81688842733,-2.2171475888562453,"['M1', 'W1']"
Simulation_1,18.476229907135373,131665.81688842733,-2.2171475888562453,"['M1', 'W1']"
Simulation_2,18.476229907135373,131665.81688842733,-2.2171475888562453,"['M1', 'W1']"
Simulation_3,18.476229907135373,131665.81688842733,-2.2171475888562453,"['M1', 'W1']"
Simulation_4,18.476229907135373,131665.81688842733,-2.2171475888562453,"['M1', 'W1']"
