Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D1,R13,1.048601044314189,14500,0.13107513053927364,0.16777616709027027
1,Truck 1,R13,R20,3.632006506183366,13750,0.44113439346356675,0.5617503396230273
1,Truck 1,R20,R6,4.906576678531324,13138,0.5716400013822901,0.7196312461845942
1,Truck 1,R6,R28,3.858918832902526,12508,0.43510517983025315,0.5407837400178495
1,Truck 1,R28,R7,3.14788787465494,11960,0.34354586682448196,0.4199870030526292
1,Truck 1,R7,R1,1.3018916129604698,11360,0.13822461915633527,0.16608665270407702
1,Truck 1,R1,R14,6.490584896128888,10660,0.669224453133993,0.7864858071469245
1,Truck 1,R14,R17,0.133416822366009,10250,0.01330796871585407,0.015170382148497663
1,Truck 1,R17,R2,0.4106782600422482,9650,0.04019689331571761,0.04490082309795247
1,Truck 1,R2,R11,2.5967264225123965,9200,0.2473858135134071,0.2672897064239427
1,Truck 1,R11,R5,1.7517546837663514,8640,0.1636134511612408,0.17190552630027126
1,Truck 1,R5,R26,1.3137752158917912,8180,0.11978256891792408,0.12107752389658748
1,Truck 1,R26,R12,7.417570331771475,7530,0.6633096159328253,0.6472077366815004
1,Truck 1,R12,R3,0.7052676315517342,6750,0.06140237084726921,0.05664709616623529
1,Truck 1,R3,R10,1.6334859323431203,5850,0.13784691412178232,0.11761098712870466
1,Truck 1,R10,R23,4.787617877801558,5230,0.3901889060962965,0.29874735557481724
1,Truck 1,R23,R70,11.790655276143147,4580,0.9387962691339625,0.6577613556717724
1,Truck 1,R70,R8,26.790448123208968,4180,2.082806685229266,1.3088026923125022
1,Truck 1,R8,R24,21.32972231198121,3680,1.6345449815046396,0.951021218816869
