Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D3,R1,1.594622912048091,14400,0.19932786400601138,0.25513966592769455
1,Truck 1,R1,R7,1.3018916129604698,13852,0.1572332865894287,0.19997055175072817
1,Truck 1,R7,R6,3.3653713341651703,13240,0.39426856518852166,0.49724931968913
1,Truck 1,R6,R13,2.6892581768463204,12740,0.3048584692615992,0.379794968122083
1,Truck 1,R13,R28,4.6238520026076895,12110,0.5106595496916164,0.6283506614743677
1,Truck 1,R28,R11,7.657163736195251,11660,0.8190647938595791,0.9891013636834612
1,Truck 1,R11,R5,1.7517546837663514,11100,0.18326349739500117,0.21787156920230033
1,Truck 1,R5,R26,1.3137752158917912,10640,0.13378566353276897,0.15555098556158808
1,Truck 1,R26,R14,2.8859054299796556,9940,0.28759355201763775,0.3275310269331578
1,Truck 1,R14,R17,0.133416822366009,9530,0.012876414460752378,0.014145740952726712
1,Truck 1,R17,R2,0.4106782600422482,8930,0.03891701244951496,0.041746814060828
1,Truck 1,R2,R12,5.356772233066304,8280,0.49450171392697745,0.5102504111070091
1,Truck 1,R12,R3,0.7052676315517342,7500,0.06333222266089568,0.06228923721864917
1,Truck 1,R3,R10,1.6334859323431203,6600,0.14204225498635828,0.13067887458744962
1,Truck 1,R10,R70,8.55337024158665,5950,0.7175646175827727,0.6021572650077003
1,Truck 1,R70,R23,11.790655276143147,5330,0.9646022860220737,0.7483135881925518
1,Truck 1,R23,R20,8.414315703936735,4580,0.6724638263042837,0.4783818954878165
1,Truck 1,R20,R24,19.67539029381513,4080,1.5296509505920337,0.9612084004871819
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
